zip,rent,sqm_rent,living_space,offer_year,const_year,flattype,interior_qual
12555,950.0,15.928906773977197,59.64,2018,1905,apartment,sophisticated
10117,655.0,12.843137254901961,51.0,2018,1996,apartment,normal
10117,1906.2,20.0,95.31,2019,2005,roof_storey,normal
13086,1483.0,15.946236559139784,93.0,2019,2018,penthouse,sophisticated
13581,714.0,10.5,68.0,2019,1962,maisonette,normal
10787,1162.87,17.07341065922772,68.11,2019,2018,apartment,sophisticated
12489,1699.0,13.49912601303035,125.86,2019,2017,maisonette,luxury
10179,1510.0,16.675869685256764,90.55,2019,2019,apartment,sophisticated
10245,1250.0,22.727272727272727,55.0,2019,2019,apartment,sophisticated
14195,892.73,17.007620499142693,52.49,2019,2019,apartment,luxury
10557,1001.65,18.248314811441062,54.89,2019,2019,apartment,sophisticated
10407,1020.0,21.25,48.0,2019,1999,apartment,luxury
10711,700.0,14.583333333333334,48.0,2019,1911,ground_floor,sophisticated
10439,990.0,15.714285714285714,63.0,2018,1900,apartment,sophisticated
13585,730.0,8.378285320785034,87.13,2018,1910,apartment,normal
14193,2995.91,20.699993090582463,144.73,2019,2019,penthouse,luxury
13593,339.0,7.918710581639804,42.81,2019,1968,apartment,normal
10115,1250.0,14.534883720930232,86.0,2019,2013,apartment,normal
14057,587.73,13.0,45.21,2019,1965,apartment,normal
14167,964.42,12.94002415134845,74.53,2019,2008,apartment,sophisticated
10117,1085.6,19.999999999999996,54.28,2019,2015,terraced_flat,sophisticated
10115,1832.95,17.5,104.74,2018,2018,roof_storey,luxury
10557,1799.0,16.789547363509097,107.15,2019,2018,apartment,sophisticated
13088,977.7,15.0,65.18,2018,1900,apartment,luxury
13088,757.12,14.0,54.08,2018,1900,ground_floor,sophisticated
12683,900.0,13.005780346820808,69.2,2019,2019,apartment,sophisticated
12459,760.0,10.917971555810947,69.61,2019,1996,apartment,normal
13189,603.28,9.3300340241262,64.66,2019,1997,apartment,normal
13189,838.77,9.330033370411568,89.9,2019,1997,apartment,normal
10557,1740.27,18.399978853880313,94.58,2019,2019,ground_floor,sophisticated
10245,868.0,16.0,54.25,2018,1900,apartment,luxury
14059,388.5,10.5,37.0,2019,1906,apartment,sophisticated
10247,995.0,21.734381826124945,45.78,2019,2017,apartment,luxury
13129,714.27,9.93007090226609,71.93,2019,1997,roof_storey,normal
12555,771.0,12.0,64.25,2019,1910,apartment,normal
10315,526.11,19.0,27.69,2019,2018,apartment,sophisticated
13595,529.0,10.173076923076923,52.0,2019,1908,ground_floor,sophisticated
10115,2964.5,17.5,169.4,2019,1914,roof_storey,luxury
10777,1446.0,13.500140042946503,107.11,2018,1973,maisonette,normal
13593,599.0,6.885057471264368,87.0,2019,1965,apartment,normal
13086,937.92,12.0,78.16,2019,1994,apartment,normal
13357,800.0,40.0,20.0,2019,2016,apartment,sophisticated
10827,1300.0,13.68421052631579,95.0,2018,1993,apartment,sophisticated
13465,1450.0,11.476966914674687,126.34,2019,1985,ground_floor,sophisticated
14057,680.0,16.19047619047619,42.0,2019,1956,apartment,normal
12683,782.0,12.819672131147541,61.0,2019,2019,apartment,sophisticated
13629,690.0,9.857142857142858,70.0,2019,1910,apartment,normal
10719,1305.0,14.5,90.0,2019,1901,apartment,sophisticated
14057,2208.0,16.0,138.0,2019,1900,roof_storey,luxury
10117,1797.0,16.79753224901851,106.98,2018,2018,apartment,sophisticated
13088,948.0,12.0,79.0,2018,1900,apartment,normal
13593,342.0,7.920333487725799,43.18,2018,1968,apartment,normal
12559,449.0,10.44186046511628,43.0,2019,1997,ground_floor,normal
14089,970.0,9.7,100.0,2018,1999,maisonette,sophisticated
13086,699.0,11.095238095238095,63.0,2019,1930,apartment,normal
13469,519.0,7.208333333333333,72.0,2018,1967,apartment,normal
13088,865.98,8.5,101.88,2018,1908,apartment,normal
12629,611.63,7.50006131207848,81.55,2019,1985,apartment,sophisticated
13156,931.0,11.493827160493828,81.0,2018,1968,apartment,luxury
10997,1738.38,20.997463461770746,82.79,2019,1905,roof_storey,sophisticated
10827,1747.0,12.751824817518248,137.0,2019,1887,roof_storey,normal
13189,750.0,15.0,50.0,2018,2018,apartment,sophisticated
10243,728.0,12.49785407725322,58.25,2019,1986,apartment,normal
10365,1200.0,13.616248723476684,88.13,2018,1910,apartment,sophisticated
13055,800.0,9.888751545117428,80.9,2019,1997,ground_floor,sophisticated
13053,684.8,9.999999999999998,68.48,2019,2016,apartment,normal
10407,400.0,13.333333333333334,30.0,2018,1900,apartment,normal
10247,1150.0,15.211640211640212,75.6,2019,1900,apartment,sophisticated
12527,1048.0,12.605244166466202,83.14,2019,2014,apartment,sophisticated
10625,950.0,14.001473839351512,67.85,2019,2017,apartment,sophisticated
10557,2616.13,18.649344168805246,140.28,2019,2019,ground_floor,sophisticated
13347,450.0,23.076923076923077,19.5,2018,2018,apartment,sophisticated
12555,775.19,13.0,59.63,2019,2019,apartment,normal
10557,1309.0,15.771084337349398,83.0,2018,2018,apartment,sophisticated
13187,1206.4,16.0,75.4,2019,1900,apartment,sophisticated
10439,2400.0,13.872832369942197,173.0,2018,2011,penthouse,luxury
12555,1450.0,11.068702290076336,131.0,2019,1997,penthouse,sophisticated
14129,1050.0,11.290322580645162,93.0,2019,1969,apartment,normal
10247,1453.92,12.000000000000002,121.16,2018,1900,maisonette,normal
14057,2400.0,24.489795918367346,98.0,2019,1927,maisonette,sophisticated
14057,1285.0,10.619834710743802,121.0,2019,1908,apartment,normal
10719,4606.8,16.452857142857145,280.0,2018,1900,roof_storey,luxury
10249,1350.0,15.882352941176471,85.0,2018,1895,apartment,luxury
12203,780.0,21.666666666666668,36.0,2019,1964,ground_floor,sophisticated
12489,1760.0,13.983791514381059,125.86,2019,2017,maisonette,luxury
12435,1700.0,13.186472230840833,128.92,2019,1906,apartment,sophisticated
10623,2389.0,15.001569858712715,159.25,2019,1894,apartment,normal
10961,1321.0,19.849737039819686,66.55,2019,1898,apartment,sophisticated
10117,1987.34,13.500033965083892,147.21,2019,1913,apartment,luxury
10405,1250.0,13.297872340425531,94.0,2019,2000,apartment,sophisticated
12209,590.0,8.676470588235293,68.0,2019,1961,apartment,sophisticated
13156,1680.0,13.228346456692913,127.0,2019,2010,apartment,sophisticated
13086,780.0,14.181818181818182,55.0,2019,1900,ground_floor,sophisticated
12557,619.65,8.499999999999998,72.9,2018,1996,apartment,normal
12629,430.65,7.499999999999999,57.42,2019,1991,raised_ground_floor,sophisticated
12629,619.74,8.500068577698533,72.91,2019,1989,apartment,sophisticated
12203,1635.94,9.774976099426386,167.36,2019,1989,maisonette,sophisticated
13403,639.0,11.17132867132867,57.2,2019,1923,apartment,sophisticated
12099,1361.0,13.276753487464637,102.51,2018,1880,penthouse,sophisticated
12629,284.48,7.500131821776958,37.93,2019,1988,apartment,sophisticated
10629,1920.0,16.0,120.0,2019,1907,apartment,sophisticated
12105,1032.0,14.002713704206242,73.7,2019,1925,apartment,normal
12439,1155.22,16.52438849949936,69.91,2019,2019,roof_storey,sophisticated
13088,529.37,13.50778259760143,39.19,2019,1919,ground_floor,normal
10555,820.0,17.861032454802878,45.91,2019,1976,apartment,sophisticated
12689,910.0,10.0,91.0,2019,2019,roof_storey,normal
10117,1224.0,22.670864974995368,53.99,2019,2015,apartment,sophisticated
14195,1800.0,20.224719101123597,89.0,2019,1970,other,normal
10789,1438.0,18.00200300450676,79.88,2018,1992,apartment,sophisticated
12167,338.3,9.059989287627209,37.34,2019,1972,ground_floor,normal
13507,1952.0,15.43327008222644,126.48,2019,1905,apartment,sophisticated
13469,489.0,6.887323943661972,71.0,2019,1967,ground_floor,normal
12555,995.0,12.008206613565049,82.86,2019,1910,apartment,sophisticated
10787,1392.32,19.010376843255052,73.24,2019,2019,apartment,sophisticated
14167,1300.0,15.681544028950542,82.9,2019,1972,roof_storey,sophisticated
10179,1120.0,20.0,56.0,2019,2019,terraced_flat,sophisticated
13587,566.0,8.403860430586489,67.35,2018,1962,apartment,sophisticated
13409,860.0,10.75,80.0,2019,1963,apartment,sophisticated
12045,810.0,13.5,60.0,2019,1900,apartment,normal
10997,2162.2,19.996300749098307,108.13,2019,1905,roof_storey,sophisticated
13597,345.65,7.479982687729928,46.21,2019,1984,ground_floor,normal
13595,350.0,10.606060606060606,33.0,2019,1952,apartment,normal
13189,1350.0,15.346140729794248,87.97,2019,1910,roof_storey,sophisticated
10587,685.0,9.647887323943662,71.0,2019,1904,apartment,sophisticated
10245,1105.0,18.416666666666668,60.0,2019,2019,penthouse,sophisticated
12349,670.0,10.634920634920634,63.0,2019,1996,apartment,sophisticated
10437,2200.0,15.384615384615385,143.0,2019,1910,apartment,sophisticated
12157,2970.0,18.0,165.0,2019,2018,roof_storey,sophisticated
13127,890.0,10.72289156626506,83.0,2018,2016,apartment,sophisticated
12555,816.0,12.0,68.0,2019,1997,ground_floor,sophisticated
10245,1550.0,19.135802469135804,81.0,2019,2018,terraced_flat,sophisticated
10119,1200.0,20.0,60.0,2019,1910,other,luxury
10179,1570.0,20.0,78.5,2019,2019,apartment,sophisticated
10555,1219.05,15.0,81.27,2019,2017,apartment,sophisticated
14193,2995.91,20.661448275862067,145.0,2019,2019,penthouse,luxury
12524,1250.0,12.729124236252545,98.2,2019,2018,apartment,sophisticated
10243,1642.62,21.0,78.22,2018,2018,apartment,sophisticated
12105,1274.56,13.999999999999998,91.04,2019,2015,roof_storey,luxury
10178,2950.0,16.21057259039455,181.98,2018,1885,roof_storey,luxury
12629,516.3,7.499999999999999,68.84,2019,1985,apartment,sophisticated
10707,2075.0,19.57547169811321,106.0,2019,2017,terraced_flat,sophisticated
10245,1533.0,15.995409015025041,95.84,2019,1905,apartment,sophisticated
10719,3162.04,23.0,137.48,2019,1906,apartment,luxury
10707,1293.0,11.538461538461538,112.06,2019,1988,apartment,normal
10247,1350.0,16.377532451777263,82.43,2019,2019,terraced_flat,luxury
10965,769.0,34.95454545454545,22.0,2018,2018,apartment,sophisticated
13503,1450.0,10.149086582207602,142.87,2018,1910,maisonette,sophisticated
10115,2201.6,16.500037472832194,133.43,2018,2013,ground_floor,luxury
13629,649.0,10.936973373778226,59.34,2019,1930,ground_floor,normal
13055,1100.0,10.962726729120988,100.34,2019,1994,ground_floor,normal
14057,2495.0,15.121212121212121,165.0,2019,1900,apartment,sophisticated
13409,987.0,12.49367088607595,79.0,2018,1906,apartment,sophisticated
13589,449.0,9.354166666666666,48.0,2019,1969,apartment,normal
14199,1173.0,11.5,102.0,2019,1929,apartment,normal
12349,1100.0,10.891089108910892,101.0,2019,1934,apartment,normal
13125,400.0,7.321984257733845,54.63,2019,1934,roof_storey,normal
10115,1075.0,14.262969351200741,75.37,2019,2010,roof_storey,sophisticated
10627,849.0,10.481481481481481,81.0,2018,1900,apartment,normal
10249,689.0,13.0,53.0,2018,1905,apartment,normal
10629,2700.0,21.951219512195124,123.0,2019,2010,apartment,sophisticated
12309,1440.0,10.140845070422536,142.0,2019,1994,maisonette,normal
10247,974.17,12.200000000000001,79.85,2019,2015,apartment,sophisticated
10115,1250.0,16.653343991473488,75.06,2019,2016,apartment,sophisticated
13597,899.37,10.530031612223393,85.41,2019,1907,apartment,normal
12047,946.97,14.699937907482148,64.42,2018,1980,apartment,normal
10439,1505.0,25.0,60.2,2019,1909,apartment,sophisticated
13403,356.0,11.633986928104575,30.6,2019,1969,apartment,normal
12309,1499.0,7.889473684210526,190.0,2018,1910,apartment,sophisticated
12557,940.8,15.0,62.72,2019,1919,apartment,sophisticated
13156,795.0,14.896008993816752,53.37,2018,1902,apartment,sophisticated
10179,1500.0,18.00288046087374,83.32,2019,2019,apartment,sophisticated
13359,363.5,11.725806451612904,31.0,2019,1900,apartment,normal
10439,1596.0,14.50909090909091,110.0,2019,1900,apartment,normal
10119,860.0,14.098360655737705,61.0,2019,1874,apartment,normal
13593,449.0,10.951219512195122,41.0,2019,1972,apartment,normal
14195,2227.07,18.681905880379166,119.21,2019,2019,penthouse,luxury
10435,1772.0,16.40740740740741,108.0,2019,1902,roof_storey,normal
12203,687.01,14.499999999999998,47.38,2019,1900,apartment,normal
10789,1615.95,15.0,107.73,2019,1990,apartment,normal
12587,1750.0,12.5,140.0,2019,2017,maisonette,sophisticated
10629,2500.0,22.123893805309734,113.0,2019,1900,ground_floor,luxury
13407,790.0,14.911287278218197,52.98,2018,1970,apartment,sophisticated
13347,1539.72,14.0,109.98,2018,1907,roof_storey,sophisticated
12045,852.0,12.003381234150464,70.98,2019,1920,apartment,sophisticated
12051,1199.68,14.599975660216625,82.17,2019,1990,apartment,normal
14199,3800.0,24.203821656050955,157.0,2019,1913,raised_ground_floor,sophisticated
10963,1200.0,17.91044776119403,67.0,2019,2017,apartment,sophisticated
10405,2000.0,17.24137931034483,116.0,2019,1916,loft,luxury
10245,1090.0,12.823529411764707,85.0,2019,1900,apartment,sophisticated
13357,819.0,13.083067092651756,62.6,2019,1882,apartment,sophisticated
12459,876.0,11.863488624052003,73.84,2019,1890,apartment,sophisticated
10785,2020.86,18.0,112.27,2019,2019,penthouse,sophisticated
12555,399.0,10.783783783783784,37.0,2018,1955,apartment,normal
10119,1890.0,16.29310344827586,116.0,2018,2007,loft,luxury
10115,1279.76,17.0,75.28,2018,2018,apartment,luxury
10405,2340.56,16.718285714285713,140.0,2019,1996,apartment,sophisticated
12157,1420.0,15.777777777777779,90.0,2019,1905,roof_storey,sophisticated
12051,1046.4,16.0,65.4,2019,2018,apartment,sophisticated
12524,935.0,12.002567394094992,77.9,2018,2018,apartment,sophisticated
10247,2300.0,17.424242424242426,132.0,2019,2015,penthouse,sophisticated
10623,1940.0,22.558139534883722,86.0,2019,1980,apartment,luxury
12359,750.0,9.362127075271502,80.11,2019,1900,apartment,sophisticated
14050,2907.0,15.462765957446809,188.0,2019,1995,maisonette,luxury
13055,1158.82,10.199982395915852,113.61,2019,1997,raised_ground_floor,normal
10437,1090.0,16.9940754599314,64.14,2019,1900,apartment,sophisticated
13158,868.0,10.498306724721818,82.68,2019,1850,other,sophisticated
12249,980.0,13.243243243243244,74.0,2019,1958,apartment,sophisticated
12247,660.0,10.153846153846153,65.0,2019,1960,apartment,sophisticated
10585,4016.12,12.499984437735378,321.29,2018,1900,penthouse,sophisticated
10115,1471.16,15.970039079461571,92.12,2019,2015,apartment,sophisticated
12555,1300.0,13.107481347045775,99.18,2019,2013,apartment,sophisticated
13156,1130.0,11.995753715498939,94.2,2019,2016,maisonette,sophisticated
10707,1206.4,20.0,60.32,2019,2015,apartment,sophisticated
13127,768.5,10.0,76.85,2018,1995,apartment,normal
10247,500.0,17.857142857142858,28.0,2019,1910,apartment,normal
14199,1250.0,15.625,80.0,2019,1980,apartment,normal
10405,1699.0,19.988235294117647,85.0,2019,2017,apartment,luxury
10245,1597.6,16.0,99.85,2019,1900,apartment,normal
13595,2175.0,15.0,145.0,2019,1992,maisonette,luxury
12459,695.0,11.209677419354838,62.0,2018,1950,apartment,sophisticated
12555,962.68,13.499929883606786,71.31,2019,1997,apartment,normal
10711,1380.0,12.212389380530974,113.0,2019,1905,apartment,sophisticated
10115,2550.0,15.0,170.0,2019,1912,maisonette,luxury
14089,475.27,6.910002907822041,68.78,2018,1975,ground_floor,normal
10179,12000.0,40.0,300.0,2018,1998,apartment,luxury
10997,1573.0,18.012137867857554,87.33,2019,2019,ground_floor,sophisticated
10551,690.0,18.64864864864865,37.0,2019,1910,apartment,sophisticated
12277,1325.0,13.276553106212425,99.8,2018,2018,apartment,sophisticated
12249,650.0,13.0,50.0,2019,1998,half_basement,normal
12247,535.16,7.340008229323824,72.91,2019,1986,ground_floor,normal
13469,619.0,7.1976744186046515,86.0,2019,1967,apartment,normal
14057,2217.3,15.000000000000002,147.82,2019,1902,apartment,sophisticated
13053,630.0,9.10010111223458,69.23,2019,1997,ground_floor,normal
10435,1510.0,18.875,80.0,2018,1895,apartment,sophisticated
12629,314.78,7.500119132713842,41.97,2019,1988,apartment,sophisticated
13351,790.0,10.398841648018955,75.97,2019,1900,apartment,normal
10587,788.0,10.991770121355838,71.69,2019,1920,apartment,sophisticated
10179,849.0,11.379171692802574,74.61,2019,1996,apartment,normal
13509,874.0,10.800790904597132,80.92,2019,1991,apartment,normal
10117,2834.8,19.000000000000004,149.2,2019,2015,apartment,sophisticated
12683,715.0,13.014197306152166,54.94,2019,2019,terraced_flat,sophisticated
10179,2243.0,18.00016050076238,124.61,2018,2018,roof_storey,luxury
12629,547.2,8.0,68.4,2019,1989,apartment,normal
14089,824.0,10.986666666666666,75.0,2019,1986,maisonette,sophisticated
13189,1362.4,13.754669358909643,99.05,2019,1900,apartment,sophisticated
12489,1299.0,10.647540983606557,122.0,2018,2014,terraced_flat,sophisticated
13353,884.0,12.998088516394647,68.01,2019,1900,ground_floor,sophisticated
13629,475.0,9.5,50.0,2019,1912,ground_floor,normal
10557,960.0,17.97752808988764,53.4,2019,2018,apartment,sophisticated
10587,1000.0,20.0,50.0,2019,2019,ground_floor,luxury
10557,2172.96,18.0,120.72,2019,2019,ground_floor,sophisticated
13086,565.0,11.275194571941729,50.11,2019,1905,apartment,sophisticated
10179,1449.0,22.011241075497495,65.83,2018,2018,apartment,luxury
12105,660.0,9.473230945887757,69.67,2019,1918,apartment,normal
13469,706.0,9.086229086229086,77.7,2018,1978,apartment,normal
14059,1500.0,14.77250344691747,101.54,2018,1966,apartment,luxury
10115,1921.24,16.250021145225407,118.23,2019,2017,apartment,sophisticated
14089,2500.0,14.124293785310735,177.0,2018,1905,ground_floor,normal
10719,2204.0,14.5,152.0,2018,1901,roof_storey,luxury
13357,498.0,13.914501257334452,35.79,2019,1900,apartment,sophisticated
13587,678.0,8.589889775750665,78.93,2018,1996,apartment,sophisticated
10961,899.0,12.842857142857143,70.0,2019,1900,apartment,normal
12555,598.0,12.90740341031729,46.33,2019,1906,ground_floor,sophisticated
10315,844.0,10.271388584641597,82.17,2018,2017,apartment,sophisticated
13593,346.0,9.105263157894736,38.0,2018,1965,apartment,normal
12043,1050.0,17.227235438884332,60.95,2019,2019,roof_storey,sophisticated
12437,431.0,10.405601158860453,41.42,2019,1905,ground_floor,sophisticated
10178,4400.0,25.216344776204938,174.49,2019,2007,penthouse,luxury
12527,1320.0,14.070994563479372,93.81,2019,2019,apartment,sophisticated
10117,1750.0,16.05504587155963,109.0,2018,2012,apartment,sophisticated
10625,749.0,19.710526315789473,38.0,2019,1910,apartment,sophisticated
10785,1800.0,25.0,72.0,2019,1999,apartment,luxury
13595,970.0,12.933333333333334,75.0,2019,1970,apartment,normal
10553,499.0,10.847826086956522,46.0,2019,1973,apartment,normal
10625,670.0,14.565217391304348,46.0,2019,1975,apartment,sophisticated
10969,1299.49,23.63998544660724,54.97,2019,2018,apartment,sophisticated
